event_name,date,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,elevation_m,river_discharge_m3s,flood_occurred
Egypt_Cairo_DryJun,2022-08-23,30.04,31.23,0.0,40.5,24.8,70,22.3,0.0,7.89,14.0,0.16,0
Egypt_Cairo_DryJun,2022-08-24,30.04,31.23,0.0,41.5,26.1,57,23.5,0.0,8.44,14.0,0.16,0
Egypt_Cairo_DryJun,2022-08-25,30.04,31.23,0.0,38.2,25.1,84,19.8,0.0,6.95,14.0,0.16,0
Egypt_Cairo_DryJun,2022-08-26,30.04,31.23,0.0,37.0,23.4,81,23.4,0.0,7.13,14.0,0.16,0
Egypt_Cairo_DryJun,2022-08-27,30.04,31.23,0.0,37.5,22.6,82,22.1,0.0,7.6,14.0,0.16,0
Egypt_Cairo_DryJun,2022-08-28,30.04,31.23,0.0,37.7,24.3,80,20.7,0.0,7.51,14.0,0.16,0
Egypt_Cairo_DryJun,2022-08-29,30.04,31.23,0.0,37.8,24.0,85,19.1,0.0,7.16,14.0,0.16,0
Egypt_Cairo_DryJun,2022-08-30,30.04,31.23,0.0,37.7,25.3,79,20.2,0.0,7.01,14.0,0.16,0
Egypt_Cairo_DryJun,2022-08-31,30.04,31.23,0.0,38.1,24.9,84,22.4,0.0,7.12,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-01,30.04,31.23,0.0,37.2,23.2,87,19.7,0.0,7.14,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-02,30.04,31.23,0.0,36.5,22.8,91,21.0,0.0,6.77,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-03,30.04,31.23,0.0,37.3,23.6,76,18.7,0.0,7.21,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-04,30.04,31.23,0.0,37.4,23.8,80,17.2,0.0,7.28,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-05,30.04,31.23,0.0,36.4,23.1,91,18.2,0.0,6.54,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-06,30.04,31.23,0.0,36.7,23.4,82,17.6,0.0,6.44,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-07,30.04,31.23,0.0,36.2,22.0,80,19.6,0.0,5.69,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-08,30.04,31.23,0.0,36.7,23.5,80,21.7,0.0,6.88,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-09,30.04,31.23,0.0,37.1,23.9,90,20.3,0.0,7.21,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-10,30.04,31.23,0.0,37.0,22.9,93,17.3,0.0,6.73,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-11,30.04,31.23,0.0,37.5,20.9,91,18.1,0.0,6.66,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-12,30.04,31.23,0.0,37.0,22.9,91,14.8,0.0,6.17,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-13,30.04,31.23,0.0,35.2,22.8,94,18.9,0.0,6.17,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-14,30.04,31.23,0.0,34.3,21.0,84,18.1,0.0,6.44,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-15,30.04,31.23,0.0,32.8,21.4,75,18.0,0.0,5.94,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-16,30.04,31.23,0.0,32.7,20.0,69,16.6,0.0,5.73,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-17,30.04,31.23,0.0,34.2,20.9,95,16.0,0.0,5.6,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-18,30.04,31.23,0.0,34.0,21.3,85,15.7,0.0,5.75,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-19,30.04,31.23,0.0,33.8,20.5,89,19.1,0.0,5.6,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-20,30.04,31.23,0.0,33.5,21.4,93,19.9,0.0,5.68,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-21,30.04,31.23,0.0,33.9,20.3,86,14.9,0.0,5.85,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-22,30.04,31.23,0.0,36.2,20.9,72,12.7,0.0,5.62,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-23,30.04,31.23,0.0,36.0,23.8,76,21.3,0.0,6.64,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-24,30.04,31.23,0.0,37.8,22.8,81,24.2,0.0,7.03,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-25,30.04,31.23,0.0,37.8,23.0,85,21.5,0.0,7.13,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-26,30.04,31.23,0.0,38.2,22.8,95,19.1,0.0,6.61,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-27,30.04,31.23,0.0,38.8,22.2,89,21.5,0.0,6.12,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-28,30.04,31.23,0.0,37.2,22.5,88,19.5,0.0,6.37,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-29,30.04,31.23,0.0,38.5,22.9,78,18.4,0.0,7.47,14.0,0.16,0
Egypt_Cairo_DryJun,2022-09-30,30.04,31.23,0.0,38.7,24.1,77,20.2,0.0,7.66,14.0,0.16,0
Egypt_Cairo_DryJun,2022-10-01,30.04,31.23,0.0,40.0,24.1,83,20.6,0.0,7.3,14.0,0.16,0
Egypt_Cairo_DryJun,2022-10-02,30.04,31.23,0.0,38.3,21.2,94,17.3,0.0,6.03,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-03,30.04,31.23,0.0,34.2,23.5,93,18.1,0.0,5.7,14.0,0.14,0
Egypt_Cairo_DryJun,2022-10-04,30.04,31.23,0.0,32.5,20.9,75,13.6,0.0,5.0,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-05,30.04,31.23,0.0,33.7,18.9,94,18.7,0.0,5.4,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-06,30.04,31.23,0.0,32.7,21.5,79,18.9,0.0,5.59,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-07,30.04,31.23,0.0,30.1,17.5,85,15.2,0.0,5.01,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-08,30.04,31.23,0.0,30.0,18.8,66,17.4,0.0,4.6,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-09,30.04,31.23,0.0,30.2,18.4,85,15.1,0.0,4.8,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-10,30.04,31.23,0.0,30.9,17.0,91,14.6,0.0,4.39,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-11,30.04,31.23,0.0,31.2,18.1,90,16.7,0.0,4.91,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-12,30.04,31.23,0.0,30.9,19.0,92,18.8,0.0,4.7,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-13,30.04,31.23,0.0,31.3,18.3,85,17.9,0.0,4.61,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-14,30.04,31.23,0.0,30.4,16.8,90,13.1,0.0,4.41,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-15,30.04,31.23,0.0,32.3,16.9,85,11.7,0.0,4.86,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-16,30.04,31.23,0.0,30.3,20.7,56,18.3,0.0,5.24,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-17,30.04,31.23,0.0,30.0,19.2,77,16.1,0.0,4.66,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-18,30.04,31.23,0.0,29.3,17.6,87,18.4,0.0,4.15,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-19,30.04,31.23,0.0,29.5,18.6,82,12.5,0.0,3.9,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-20,30.04,31.23,0.0,30.1,17.9,92,15.8,0.0,4.12,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-21,30.04,31.23,0.0,30.2,18.1,93,16.1,0.0,4.51,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-22,30.04,31.23,0.0,29.4,18.5,88,21.7,0.0,4.06,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-23,30.04,31.23,0.0,28.3,18.0,90,12.8,0.0,4.0,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-24,30.04,31.23,0.0,29.1,17.4,86,18.7,0.0,4.63,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-25,30.04,31.23,1.6,25.8,17.6,80,15.9,4.0,3.19,14.0,0.15,0
Egypt_Cairo_DryJun,2022-10-26,30.04,31.23,7.8,28.3,16.3,97,13.0,5.0,3.46,14.0,0.31,0
Egypt_Cairo_DryJun,2022-10-27,30.04,31.23,0.2,29.8,18.1,98,13.1,2.0,3.68,14.0,0.26,0
Egypt_Cairo_DryJun,2022-10-28,30.04,31.23,0.0,30.3,19.0,99,17.7,0.0,3.93,14.0,0.2,0
Libya_Tripoli_DryAug,2022-08-06,32.9,13.18,0.0,33.8,22.8,92,17.5,0.0,6.32,0.0,,0
Libya_Tripoli_DryAug,2022-08-07,32.9,13.18,0.0,32.7,23.2,91,15.5,0.0,5.89,0.0,,0
Libya_Tripoli_DryAug,2022-08-08,32.9,13.18,0.0,31.1,23.5,99,15.8,0.0,5.24,0.0,,0
Libya_Tripoli_DryAug,2022-08-09,32.9,13.18,0.0,31.3,25.0,96,17.1,0.0,5.3,0.0,,0
Libya_Tripoli_DryAug,2022-08-10,32.9,13.18,0.0,31.4,23.1,98,16.2,0.0,5.49,0.0,,0
Libya_Tripoli_DryAug,2022-08-11,32.9,13.18,0.4,31.1,22.5,95,14.8,1.0,5.44,0.0,,0
Libya_Tripoli_DryAug,2022-08-12,32.9,13.18,0.0,30.8,22.2,92,18.0,0.0,5.43,0.0,,0
Libya_Tripoli_DryAug,2022-08-13,32.9,13.18,0.0,30.9,22.5,92,14.2,0.0,5.57,0.0,,0
Libya_Tripoli_DryAug,2022-08-14,32.9,13.18,0.0,38.6,23.9,87,22.7,0.0,7.68,0.0,,0
Libya_Tripoli_DryAug,2022-08-15,32.9,13.18,0.0,38.3,22.8,88,12.2,0.0,6.71,0.0,,0
Libya_Tripoli_DryAug,2022-08-16,32.9,13.18,0.0,38.3,25.7,91,16.8,0.0,7.26,0.0,,0
Libya_Tripoli_DryAug,2022-08-17,32.9,13.18,0.0,41.0,27.1,94,18.7,0.0,7.83,0.0,,0
Libya_Tripoli_DryAug,2022-08-18,32.9,13.18,0.0,42.7,30.8,39,18.0,0.0,9.67,0.0,,0
Libya_Tripoli_DryAug,2022-08-19,32.9,13.18,0.0,36.3,28.4,80,22.0,0.0,7.89,0.0,,0
Libya_Tripoli_DryAug,2022-08-20,32.9,13.18,0.0,30.5,24.8,81,19.4,0.0,5.91,0.0,,0
Libya_Tripoli_DryAug,2022-08-21,32.9,13.18,0.0,30.6,24.0,86,19.4,0.0,5.74,0.0,,0
Libya_Tripoli_DryAug,2022-08-22,32.9,13.18,0.0,30.7,25.0,81,18.3,0.0,5.91,0.0,,0
Libya_Tripoli_DryAug,2022-08-23,32.9,13.18,0.0,30.9,22.6,80,14.8,0.0,5.27,0.0,,0
Libya_Tripoli_DryAug,2022-08-24,32.9,13.18,0.0,30.4,23.6,83,14.4,0.0,5.17,0.0,,0
Libya_Tripoli_DryAug,2022-08-25,32.9,13.18,0.0,30.3,22.2,91,14.3,0.0,5.11,0.0,,0
Libya_Tripoli_DryAug,2022-08-26,32.9,13.18,0.1,30.0,22.5,97,15.1,1.0,5.14,0.0,,0
Libya_Tripoli_DryAug,2022-08-27,32.9,13.18,0.0,31.4,21.6,88,16.1,0.0,5.5,0.0,,0
Libya_Tripoli_DryAug,2022-08-28,32.9,13.18,0.0,34.3,23.5,82,18.0,0.0,5.97,0.0,,0
Libya_Tripoli_DryAug,2022-08-29,32.9,13.18,0.0,36.2,26.8,92,16.8,0.0,6.36,0.0,,0
Libya_Tripoli_DryAug,2022-08-30,32.9,13.18,0.0,31.4,25.0,93,15.9,0.0,5.06,0.0,,0
Libya_Tripoli_DryAug,2022-08-31,32.9,13.18,0.0,32.0,22.5,96,13.7,0.0,5.42,0.0,,0
Libya_Tripoli_DryAug,2022-09-01,32.9,13.18,0.0,34.3,23.4,91,17.6,0.0,5.61,0.0,,0
Libya_Tripoli_DryAug,2022-09-02,32.9,13.18,0.0,32.1,23.5,98,13.6,0.0,5.18,0.0,,0
Libya_Tripoli_DryAug,2022-09-03,32.9,13.18,0.0,36.8,25.1,71,17.8,0.0,6.83,0.0,,0
Libya_Tripoli_DryAug,2022-09-04,32.9,13.18,0.0,37.3,28.4,67,18.7,0.0,7.34,0.0,,0
Libya_Tripoli_DryAug,2022-09-05,32.9,13.18,0.0,37.0,27.1,81,18.2,0.0,6.8,0.0,,0
Libya_Tripoli_DryAug,2022-09-06,32.9,13.18,0.0,34.4,26.1,88,21.8,0.0,5.87,0.0,,0
Libya_Tripoli_DryAug,2022-09-07,32.9,13.18,0.0,35.4,23.8,80,19.6,0.0,5.82,0.0,,0
Libya_Tripoli_DryAug,2022-09-08,32.9,13.18,0.0,36.4,24.9,79,16.6,0.0,6.3,0.0,,0
Libya_Tripoli_DryAug,2022-09-09,32.9,13.18,0.0,37.3,25.9,58,16.3,0.0,6.97,0.0,,0
Libya_Tripoli_DryAug,2022-09-10,32.9,13.18,0.0,36.7,27.5,61,16.4,0.0,7.04,0.0,,0
Libya_Tripoli_DryAug,2022-09-11,32.9,13.18,0.0,33.0,23.8,90,13.0,0.0,5.08,0.0,,0
Libya_Tripoli_DryAug,2022-09-12,32.9,13.18,0.0,32.0,23.8,98,14.9,0.0,4.88,0.0,,0
Libya_Tripoli_DryAug,2022-09-13,32.9,13.18,0.0,32.2,22.2,95,15.3,0.0,5.19,0.0,,0
Libya_Tripoli_DryAug,2022-09-14,32.9,13.18,0.0,33.7,21.5,90,20.7,0.0,5.65,0.0,,0
Libya_Tripoli_DryAug,2022-09-15,32.9,13.18,0.0,35.2,23.5,77,21.7,0.0,6.31,0.0,,0
Libya_Tripoli_DryAug,2022-09-16,32.9,13.18,0.0,35.2,24.0,70,19.4,0.0,6.44,0.0,,0
Libya_Tripoli_DryAug,2022-09-17,32.9,13.18,0.0,35.8,23.5,87,18.6,0.0,5.96,0.0,,0
Libya_Tripoli_DryAug,2022-09-18,32.9,13.18,0.0,30.9,25.8,92,23.8,0.0,4.92,0.0,,0
Libya_Tripoli_DryAug,2022-09-19,32.9,13.18,0.0,38.0,24.0,88,17.7,0.0,5.3,0.0,,0
Libya_Tripoli_DryAug,2022-09-20,32.9,13.18,0.0,34.3,22.1,99,18.8,0.0,5.08,0.0,,0
Libya_Tripoli_DryAug,2022-09-21,32.9,13.18,0.0,30.3,25.5,96,22.5,0.0,4.43,0.0,,0
Libya_Tripoli_DryAug,2022-09-22,32.9,13.18,0.3,29.8,23.2,86,19.3,1.0,4.62,0.0,,0
Libya_Tripoli_DryAug,2022-09-23,32.9,13.18,4.3,27.0,21.9,96,22.5,16.0,3.72,0.0,,0
Libya_Tripoli_DryAug,2022-09-24,32.9,13.18,0.7,27.6,22.4,69,16.9,7.0,5.08,0.0,,0
Libya_Tripoli_DryAug,2022-09-25,32.9,13.18,0.0,31.0,19.7,77,17.4,0.0,4.94,0.0,,0
Libya_Tripoli_DryAug,2022-09-26,32.9,13.18,0.0,36.5,22.5,81,17.7,0.0,6.23,0.0,,0
Libya_Tripoli_DryAug,2022-09-27,32.9,13.18,0.0,32.3,23.5,79,19.2,0.0,4.78,0.0,,0
Libya_Tripoli_DryAug,2022-09-28,32.9,13.18,0.8,29.6,22.1,89,15.5,4.0,4.27,0.0,,0
Libya_Tripoli_DryAug,2022-09-29,32.9,13.18,0.0,31.2,19.4,94,18.7,0.0,4.22,0.0,,0
Libya_Tripoli_DryAug,2022-09-30,32.9,13.18,0.0,39.7,24.9,71,31.3,0.0,7.64,0.0,,0
Libya_Tripoli_DryAug,2022-10-01,32.9,13.18,0.6,31.3,25.1,94,21.6,4.0,3.72,0.0,,0
Libya_Tripoli_DryAug,2022-10-02,32.9,13.18,0.0,26.9,21.0,83,18.2,0.0,4.32,0.0,,0
Libya_Tripoli_DryAug,2022-10-03,32.9,13.18,0.0,28.0,21.2,83,17.1,0.0,3.83,0.0,,0
Libya_Tripoli_DryAug,2022-10-04,32.9,13.18,0.0,27.5,21.6,94,13.5,0.0,3.9,0.0,,0
Libya_Tripoli_DryAug,2022-10-05,32.9,13.18,0.1,27.7,20.6,88,20.7,1.0,4.4,0.0,,0
Libya_Tripoli_DryAug,2022-10-06,32.9,13.18,0.0,27.2,18.6,86,17.0,0.0,4.3,0.0,,0
Libya_Tripoli_DryAug,2022-10-07,32.9,13.18,0.0,26.5,20.4,68,15.9,0.0,4.32,0.0,,0
Libya_Tripoli_DryAug,2022-10-08,32.9,13.18,0.0,27.9,17.6,90,16.0,0.0,3.93,0.0,,0
Libya_Tripoli_DryAug,2022-10-09,32.9,13.18,0.0,28.7,19.3,85,12.9,0.0,4.24,0.0,,0
Libya_Tripoli_DryAug,2022-10-10,32.9,13.18,0.0,32.8,20.5,84,16.5,0.0,5.11,0.0,,0
Libya_Tripoli_DryAug,2022-10-11,32.9,13.18,0.0,31.5,21.2,83,15.9,0.0,4.4,0.0,,0
Libya_Tripoli_DryAug,2022-10-12,32.9,13.18,0.0,30.9,20.5,83,19.7,0.0,3.91,0.0,,0
Libya_Tripoli_DryAug,2022-10-13,32.9,13.18,0.0,34.3,23.0,87,14.9,0.0,5.11,0.0,,0
Libya_Tripoli_DryAug,2022-10-14,32.9,13.18,0.3,26.4,23.0,95,20.8,1.0,4.08,0.0,,0
Libya_Tripoli_DryAug,2022-10-15,32.9,13.18,1.9,26.3,21.0,86,22.9,13.0,3.88,0.0,,0
Libya_Tripoli_DryAug,2022-10-16,32.9,13.18,0.0,26.9,20.4,88,11.7,0.0,3.4,0.0,,0
Libya_Tripoli_DryAug,2022-10-17,32.9,13.18,0.0,26.8,18.8,82,15.8,0.0,3.89,0.0,,0
Libya_Tripoli_DryAug,2022-10-18,32.9,13.18,0.4,25.0,17.7,82,15.5,3.0,3.25,0.0,,0
Libya_Tripoli_DryAug,2022-10-19,32.9,13.18,2.0,23.6,18.1,85,11.1,5.0,2.6,0.0,,0
Libya_Tripoli_DryAug,2022-10-20,32.9,13.18,0.2,24.7,16.5,93,13.0,2.0,3.12,0.0,,0
Libya_Tripoli_DryAug,2022-10-21,32.9,13.18,0.0,25.8,16.6,90,11.4,0.0,3.09,0.0,,0
Libya_Tripoli_DryAug,2022-10-22,32.9,13.18,0.0,26.1,16.2,90,12.3,0.0,3.5,0.0,,0
Libya_Tripoli_DryAug,2022-10-23,32.9,13.18,0.0,27.3,17.5,86,11.2,0.0,3.49,0.0,,0
Libya_Tripoli_DryAug,2022-10-24,32.9,13.18,0.0,27.5,17.3,87,11.9,0.0,3.62,0.0,,0
Libya_Tripoli_DryAug,2022-10-25,32.9,13.18,0.0,28.0,15.9,85,10.7,0.0,3.51,0.0,,0
Libya_Tripoli_DryAug,2022-10-26,32.9,13.18,0.0,28.3,15.4,89,11.8,0.0,3.63,0.0,,0
Libya_Tripoli_DryAug,2022-10-27,32.9,13.18,0.0,26.7,14.2,97,10.3,0.0,2.96,0.0,,0
Libya_Tripoli_DryAug,2022-10-28,32.9,13.18,0.0,25.6,16.6,99,10.4,0.0,2.6,0.0,,0
Libya_Tripoli_DryAug,2022-10-29,32.9,13.18,0.0,25.0,17.9,96,11.0,0.0,2.77,0.0,,0
Libya_Tripoli_DryAug,2022-10-30,32.9,13.18,0.4,24.6,18.0,84,12.6,3.0,2.9,0.0,,0
Libya_Tripoli_DryAug,2022-10-31,32.9,13.18,0.4,24.1,16.1,89,9.2,2.0,2.53,0.0,,0
Libya_Tripoli_DryAug,2022-11-01,32.9,13.18,0.0,26.1,15.4,87,15.3,0.0,3.11,0.0,,0
Libya_Tripoli_DryAug,2022-11-02,32.9,13.18,0.0,25.6,15.5,87,12.4,0.0,3.02,0.0,,0
Libya_Tripoli_DryAug,2022-11-03,32.9,13.18,0.2,25.4,15.2,94,10.9,2.0,2.73,0.0,,0
Libya_Tripoli_DryAug,2022-11-04,32.9,13.18,0.0,26.5,15.3,83,15.8,0.0,3.82,0.0,,0
Libya_Tripoli_DryAug,2022-11-05,32.9,13.18,1.5,23.2,19.9,78,30.8,4.0,5.35,0.0,,0
Libya_Tripoli_DryAug,2022-11-06,32.9,13.18,0.7,21.9,19.4,65,31.7,6.0,4.66,0.0,,0
Libya_Tripoli_DryAug,2022-11-07,32.9,13.18,0.0,23.5,17.4,68,17.3,0.0,3.38,0.0,,0
Libya_Tripoli_DryAug,2022-11-08,32.9,13.18,0.0,23.6,14.9,80,11.1,0.0,3.0,0.0,,0
Libya_Tripoli_DryAug,2022-11-09,32.9,13.18,0.0,24.5,13.6,85,13.4,0.0,3.0,0.0,,0
Libya_Tripoli_DryAug,2022-11-10,32.9,13.18,0.0,24.6,12.1,73,18.4,0.0,3.23,0.0,,0
Libya_Tripoli_DryAug,2022-11-11,32.9,13.18,0.7,23.3,14.4,91,16.5,4.0,2.51,0.0,,0
Libya_Tripoli_DryAug,2022-11-12,32.9,13.18,0.0,23.1,14.6,95,10.0,0.0,2.43,0.0,,0
Libya_Tripoli_DryAug,2022-11-13,32.9,13.18,0.2,23.8,14.1,82,12.2,1.0,2.61,0.0,,0
Libya_Tripoli_DryAug,2022-11-14,32.9,13.18,0.0,24.2,14.9,86,11.2,0.0,2.75,0.0,,0
Libya_Tripoli_DryAug,2022-11-15,32.9,13.18,0.0,25.2,14.2,89,12.6,0.0,2.91,0.0,,0
Libya_Tripoli_DryAug,2022-11-16,32.9,13.18,0.0,26.8,15.6,69,19.6,0.0,4.39,0.0,,0
Libya_Tripoli_DryAug,2022-11-17,32.9,13.18,0.0,24.9,17.1,77,19.8,0.0,4.46,0.0,,0
Libya_Tripoli_DryAug,2022-11-18,32.9,13.18,0.0,25.1,16.6,77,13.7,0.0,3.37,0.0,,0
Libya_Tripoli_DryAug,2022-11-19,32.9,13.18,0.0,29.9,16.2,69,24.1,0.0,4.46,0.0,,0
Libya_Tripoli_DryAug,2022-11-20,32.9,13.18,0.2,21.7,16.0,66,32.4,1.0,4.94,0.0,,0
Libya_Tripoli_DryAug,2022-11-21,32.9,13.18,0.5,19.7,14.3,75,24.5,5.0,3.57,0.0,,0
Libya_Tripoli_DryAug,2022-11-22,32.9,13.18,0.0,21.9,13.4,46,30.2,0.0,5.34,0.0,,0
Libya_Tripoli_DryAug,2022-11-23,32.9,13.18,0.0,20.7,14.7,51,23.1,0.0,4.22,0.0,,0
Libya_Tripoli_DryAug,2022-11-24,32.9,13.18,0.0,22.8,15.6,85,19.6,0.0,3.41,0.0,,0
Libya_Tripoli_DryAug,2022-11-25,32.9,13.18,0.0,23.4,14.8,89,9.3,0.0,2.21,0.0,,0
Libya_Tripoli_DryAug,2022-11-26,32.9,13.18,14.9,22.4,14.6,87,29.5,8.0,2.67,0.0,,0
Libya_Tripoli_DryAug,2022-11-27,32.9,13.18,54.2,17.4,13.4,92,37.6,24.0,1.32,0.0,,0
Libya_Tripoli_DryAug,2022-11-28,32.9,13.18,4.0,19.6,14.1,95,26.1,16.0,1.66,0.0,,0
Libya_Tripoli_DryAug,2022-11-29,32.9,13.18,0.3,17.8,13.8,94,26.0,2.0,2.79,0.0,,0
Libya_Tripoli_DryAug,2022-11-30,32.9,13.18,2.5,17.5,14.4,86,25.3,5.0,2.76,0.0,,0
Libya_Tripoli_DryAug,2022-12-01,32.9,13.18,0.0,18.5,11.6,71,20.1,0.0,2.61,0.0,,0
Libya_Tripoli_DryAug,2022-12-02,32.9,13.18,0.0,20.1,9.8,81,15.8,0.0,2.73,0.0,,0
Libya_Tripoli_DryAug,2022-12-03,32.9,13.18,0.0,25.0,13.4,92,24.7,0.0,3.52,0.0,,0
Libya_Tripoli_DryAug,2022-12-04,32.9,13.18,0.0,23.2,10.8,91,11.2,0.0,2.13,0.0,,0
Libya_Tripoli_DryAug,2022-12-05,32.9,13.18,0.0,22.8,9.1,96,10.1,0.0,2.0,0.0,,0
Libya_Tripoli_DryAug,2022-12-06,32.9,13.18,1.0,21.8,12.1,94,16.9,2.0,2.36,0.0,,0
Libya_Tripoli_DryAug,2022-12-07,32.9,13.18,0.0,24.5,14.5,91,19.8,0.0,2.79,0.0,,0
Libya_Tripoli_DryAug,2022-12-08,32.9,13.18,0.0,20.2,12.4,96,13.8,0.0,2.09,0.0,,0
Libya_Tripoli_DryAug,2022-12-09,32.9,13.18,0.0,26.0,12.7,66,18.2,0.0,3.53,0.0,,0
Libya_Tripoli_DryAug,2022-12-10,32.9,13.18,2.1,26.0,17.4,86,32.4,3.0,4.92,0.0,,0
Libya_Tripoli_DryAug,2022-12-11,32.9,13.18,0.1,20.4,16.1,80,25.6,1.0,2.83,0.0,,0
Libya_Tripoli_DryAug,2022-12-12,32.9,13.18,0.0,22.4,16.1,91,25.3,0.0,3.51,0.0,,0
Libya_Tripoli_DryAug,2022-12-13,32.9,13.18,0.0,23.8,14.1,93,18.7,0.0,2.75,0.0,,0
Libya_Tripoli_DryAug,2022-12-14,32.9,13.18,0.0,25.0,17.8,57,18.7,0.0,3.94,0.0,,0
Libya_Tripoli_DryAug,2022-12-15,32.9,13.18,0.0,28.0,16.8,80,18.6,0.0,3.43,0.0,,0
Libya_Tripoli_DryAug,2022-12-16,32.9,13.18,0.0,29.1,19.5,42,19.4,0.0,4.99,0.0,,0
Libya_Tripoli_DryAug,2022-12-17,32.9,13.18,0.0,20.8,15.6,95,13.3,0.0,2.51,0.0,,0
Libya_Tripoli_DryAug,2022-12-18,32.9,13.18,0.0,20.3,16.2,96,17.3,0.0,1.65,0.0,,0
Libya_Tripoli_DryAug,2022-12-19,32.9,13.18,0.4,19.9,15.4,88,16.0,4.0,1.89,0.0,,0
Libya_Tripoli_DryAug,2022-12-20,32.9,13.18,1.3,18.0,12.8,95,10.8,6.0,1.5,0.0,,0
Libya_Tripoli_DryAug,2022-12-21,32.9,13.18,0.4,18.0,12.7,92,13.1,3.0,1.53,0.0,,0
Libya_Tripoli_DryAug,2022-12-22,32.9,13.18,1.0,18.4,12.4,90,20.0,4.0,1.99,0.0,,0
Libya_Tripoli_DryAug,2022-12-23,32.9,13.18,0.8,19.3,15.4,85,25.8,4.0,2.34,0.0,,0
Libya_Tripoli_DryAug,2022-12-24,32.9,13.18,0.0,20.2,13.8,87,20.3,0.0,2.75,0.0,,0
Libya_Tripoli_DryAug,2022-12-25,32.9,13.18,0.0,20.5,12.9,94,16.6,0.0,2.38,0.0,,0
Libya_Tripoli_DryAug,2022-12-26,32.9,13.18,0.0,20.7,10.4,99,9.6,0.0,1.82,0.0,,0
Libya_Tripoli_DryAug,2022-12-27,32.9,13.18,0.0,20.6,10.1,97,9.7,0.0,1.9,0.0,,0
Libya_Tripoli_DryAug,2022-12-28,32.9,13.18,0.0,20.6,10.1,92,9.8,0.0,1.99,0.0,,0
Morocco_Rabat_DryJul,2023-07-06,34.02,-6.83,0.0,27.1,20.7,98,16.1,0.0,5.15,26.0,0.42,0
Morocco_Rabat_DryJul,2023-07-07,34.02,-6.83,0.1,26.2,21.7,96,21.9,1.0,5.05,26.0,0.42,0
Morocco_Rabat_DryJul,2023-07-08,34.02,-6.83,0.0,25.5,19.7,89,19.2,0.0,4.99,26.0,0.42,0
Morocco_Rabat_DryJul,2023-07-09,34.02,-6.83,0.0,27.0,20.1,95,16.7,0.0,5.08,26.0,0.42,0
Morocco_Rabat_DryJul,2023-07-10,34.02,-6.83,0.0,29.5,20.5,92,15.8,0.0,5.51,26.0,0.42,0
